src,trg,theta
祝愿您中秋快乐,人月两团圆,1
中秋佳节,大家送的都是月饼,1
大家送的都是月饼,我送短信一条,1
我送短信一条,字数不多,1
字数不多,情谊很深,1
情谊很深,花钱不多,1
花钱不多,祝福很真,1
祝福很真,虽是客户,1
虽是客户,一样用心,1
一样用心,节日快乐,1
节日快乐,记挂在心,1
定理：市场客户需求,圆圆心半径,1
圆圆心半径,市场是圆,1
市场是圆,客户是圆心,1
客户是圆心,客户需求是半径,1
客户需求是半径,圆心决定了圆的位置,1
圆心决定了圆的位置,半径决定了圆的大小,1
半径决定了圆的大小,故客户需求圆心半径,1
故客户需求圆心半径,中秋月亮月饼,1
中秋月亮月饼,月亮圆,1
月亮圆,月饼圆,1
月饼圆,故客户需求圆心半径月亮月饼,1
中秋将至,我把祝愿揉碎,1
我把祝愿揉碎,洒在了天空,1
洒在了天空,变成星星为你许愿,1
变成星星为你许愿,祝你幸运常伴,1
祝你幸运常伴,我把我们合作的亲密无间,1
我把我们合作的亲密无间,做成月亮挂在天上,1
做成月亮挂在天上,让它指引你走向事业的峰巅,1
让它指引你走向事业的峰巅,亲爱的客户,1
亲爱的客户,祝你中秋快乐,1
祝你中秋快乐,顺心顺愿,1
尊敬的客户：感谢您对我们长期以来的支持和厚爱,中秋来临,1
中秋来临,特献上我们为您精心呈上的月饼,1
特献上我们为您精心呈上的月饼,香味俱全,1
香味俱全,吃完会带走您的烦恼和忧愁,1
吃完会带走您的烦恼和忧愁,平安和幸福会伴随您,1
平安和幸福会伴随您,最后祝您及家人身体健康,1
最后祝您及家人身体健康,合家幸福,1
我们的祝福希望你收到,我们的关心希望你知道,1
我们的关心希望你知道,我们天天想着你的好,1
我们天天想着你的好,一生一世忘不了,1
一生一世忘不了,如此客户岂容易找,1
如此客户岂容易找,有幸我们碰的巧,1
有幸我们碰的巧,中秋又到,1
中秋又到,祝福不会少,1
祝福不会少,愿您合家团圆,1
愿您合家团圆,辛福乐陶陶,1
中秋来临,客户问好,1
客户问好,家人团聚,1
家人团聚,身体健康,1
身体健康,事业兴旺,1
事业兴旺,心情快乐,1
心情快乐,笑脸相伴,1
笑脸相伴,生意兴隆,1
生意兴隆,中秋月圆,1
中秋月圆,美梦成真,1
美梦成真,祝您及您的家人中秋快乐,1
祝您及您的家人中秋快乐,幸福美满,1
月圆中秋思客户,健康好运齐送上,1
健康好运齐送上,生意兴隆继续旺,1
生意兴隆继续旺,家庭和睦万事兴,1
家庭和睦万事兴,亲朋好友鸿运到,1
亲朋好友鸿运到,保重身体最重要,1
保重身体最重要,中秋来临祝福到,1
中秋来临祝福到,望您健康又快乐,1
风含情,水含笑,1
水含笑,中秋佳节要来到,1
中秋佳节要来到,丹桂香,1
丹桂香,明月照,1
明月照,坐享团圆话今朝,1
坐享团圆话今朝,嫦娥舞,1
嫦娥舞,玉兔跳,1
玉兔跳,天上人间共良宵,1
天上人间共良宵,云飘飘,1
云飘飘,问候到,1
问候到,祝心随月圆步步好,1
明月照天边,思念藏心头,1
思念藏心头,这个中秋月圆夜,1
这个中秋月圆夜,远方的你可好,1
远方的你可好,愿圆圆的月儿捎去我的浓浓牵挂和深深思念,1
愿圆圆的月儿捎去我的浓浓牵挂和深深思念,祝愿中秋快乐,1
祝愿中秋快乐,朋友,1
朋友,愿你永远都快乐,1
今夜明月圆,短信传心愿：愿你一家老小团团圆圆,1
短信传心愿：愿你一家老小团团圆圆,五湖四海好人缘,1
五湖四海好人缘,爱情甜蜜好因缘,1
爱情甜蜜好因缘,花好月圆有福缘,1
花好月圆有福缘,开心快乐有财源,1
开心快乐有财源,中秋更是幸福团圆,1
送你一个莲蓉月饼,愿你合家暖意融融,1
愿你合家暖意融融,送你一个五仁月饼,1
送你一个五仁月饼,愿你生活五谷丰登,1
愿你生活五谷丰登,送你一个辣椒月饼,1
送你一个辣椒月饼,愿你从此红红火火,1
愿你从此红红火火,祝你中秋快乐,1
祝你中秋快乐,幸福团圆,1
秋意撩人,皓月当空,1
皓月当空,思意正浓,1
思意正浓,一条短信,1
一条短信,虽然传递出了我的思念之情,1
虽然传递出了我的思念之情,却阻隔了我们团聚的笑脸,1
却阻隔了我们团聚的笑脸,我的亲人,1
我的亲人,虽然不能团圆,1
虽然不能团圆,依然要中秋节快乐,1
以真诚为圆心,用思念为半径,1
用思念为半径,画一个圆圆的祝福给你：祝你合家团圆,1
画一个圆圆的祝福给你：祝你合家团圆,好梦常圆,1
好梦常圆,好运财运与你都有缘,1
好运财运与你都有缘,爱情事业样样圆满,1
爱情事业样样圆满,中秋夜月圆人更圆,1
月露脸,玉兔跳,1
玉兔跳,朗朗中秋快来到,1
朗朗中秋快来到,嫦娥舞,1
嫦娥舞,后羿笑,1
后羿笑,吴刚帮拍婚纱照,1
吴刚帮拍婚纱照,天上欢,1
天上欢,人间闹,1
人间闹,吉祥如意好预兆,1
吉祥如意好预兆,酒一端,1
酒一端,乐淘淘,1
乐淘淘,祝你阖家幸福步步高,1
月到中秋分外明,月色明媚秋色新,1
月色明媚秋色新,花好月圆风入梦,1
花好月圆风入梦,人月双圆总关情,1
人月双圆总关情,中秋佳节到了,1
中秋佳节到了,祝你“月”来越幸福,1
祝你“月”来越幸福,“月”来越甜蜜,1
“月”来越甜蜜,“月”来越健康,1
月圆圆月团圆夜,团圆夜里望月圆,1
团圆夜里望月圆,月圆夜圆月圆圆,1
月圆夜圆月圆圆,夜圆月圆夜团圆,1
夜圆月圆夜团圆,中秋来临送祝愿,1
中秋来临送祝愿,愿你福气满家园,1
愿你福气满家园,事圆人团圆,1
事圆人团圆,梦圆圆梦梦儿圆,1
梦圆圆梦梦儿圆,中秋快乐,1
八月中秋月儿圆,月儿圆圆祝福甜：愿你“月”来“月”多财,1
月儿圆圆祝福甜：愿你“月”来“月”多财,“月”来“月”成功,1
“月”来“月”成功,“月”来“月”快乐,1
“月”来“月”快乐,“月”来“月”平安,1
中秋明月照天涯,祝福多彩似云霞,1
祝福多彩似云霞,火红枫叶带给你快乐,1
火红枫叶带给你快乐,洁白秋云带给你好运,1
洁白秋云带给你好运,金黄月饼带给你幸福,1
金黄月饼带给你幸福,绚丽短信带给你祝福：中秋快乐,1
绚丽短信带给你祝福：中秋快乐,阖家团圆,1
水盼团圆汇聚成海,石盼团圆高耸成山,1
石盼团圆高耸成山,月盼团圆辉映人间,1
月盼团圆辉映人间,水说海枯心不变,1
水说海枯心不变,石说山崩情依恋,1
石说山崩情依恋,月说寄情我承担,1
月说寄情我承担,我说中秋盼团圆,1
我说中秋盼团圆,预祝中秋快乐,1
趁着时间尚早,心儿尚未凌乱,1
心儿尚未凌乱,夜色还未上演,1
夜色还未上演,月亮还不很圆,1
月亮还不很圆,月饼还未端出,1
月饼还未端出,短信尚未拥堵,1
短信尚未拥堵,我赶在中秋到来之前,1
我赶在中秋到来之前,送你祝福,1
送你祝福,共享喜悦,1
一年明月中秋美,月光如水梦如烟,1
月光如水梦如烟,二十四桥明月夜,1
二十四桥明月夜,花好月圆喜相连,1
花好月圆喜相连,中秋将至,1
中秋将至,祝你“月”来越幸福,1
祝你“月”来越幸福,“月”来越健康,1
“月”来越健康,“月”来越快乐,1
八月十五相思夜,坐着相思椅,1
坐着相思椅,望着相思月,1
望着相思月,相思夜里话相思,1
相思夜里话相思,句句相思语,1
句句相思语,浓浓相思意,1
浓浓相思意,手握相思笔,1
手握相思笔,写下相思句,1
写下相思句,倾尽柔情相思你：祝你中秋快乐,1
有三个好消息要告诉你：一是中秋节要到了,我提前祝你节日快乐,1
我提前祝你节日快乐,二是中秋节月亮又亮又圆,1
二是中秋节月亮又亮又圆,可以免费欣赏,1
可以免费欣赏,三是你如果送我礼物,1
三是你如果送我礼物,我一定不会拒绝,1
月到中秋分外明,问候祝福传九州,1
问候祝福传九州,花好月圆人喜庆,1
花好月圆人喜庆,温馨康泰暖万家,1
温馨康泰暖万家,一条短信虽平淡,1
一条短信虽平淡,化作月饼寄遥思,1
化作月饼寄遥思,父母亲朋皆幸福,1
父母亲朋皆幸福,读着短信守甜蜜,1
月儿圆圆天边挂,梦想圆圆都成真,1
梦想圆圆都成真,荷叶圆圆水中立,1
荷叶圆圆水中立,情谊缘缘永不变,1
情谊缘缘永不变,祝福源源短信传：中秋花好月又圆,1
祝福源源短信传：中秋花好月又圆,幸福快乐两团圆,1
一个月亮一个你,二个影子我和你,1
二个影子我和你,三生有幸认识你,1
三生有幸认识你,四个月来好想你,1
四个月来好想你,五湖四海寻找你,1
五湖四海寻找你,六神无主迷恋你,1
六神无主迷恋你,七星伴月围绕你,1
七星伴月围绕你,八月十五我等你,1
八月中秋月儿圆,合家团聚乐无边,1
合家团聚乐无边,瓜果丰硕来奉献,1
瓜果丰硕来奉献,玉米青豆逐笑颜,1
玉米青豆逐笑颜,高歌一曲全家福,1
高歌一曲全家福,曼舞两步双人欢,1
曼舞两步双人欢,美酒烛光趣盎然,1
美酒烛光趣盎然,短信寄情祝平安,1
豆豆期盼圆圆丰收在秋天,果果期盼圆圆甜甜在秋天,1
果果期盼圆圆甜甜在秋天,月亮期盼圆圆中秋在今天,1
月亮期盼圆圆中秋在今天,梦也期盼圆圆幸福在今天,1
梦也期盼圆圆幸福在今天,好友期盼圆圆祝福在今天,1
吉星,送你吉祥福禄寿,1
送你吉祥福禄寿,化为流星,1
化为流星,助你实现愿望,1
助你实现愿望,化为红星,1
化为红星,把你照耀,1
把你照耀,化为行星,1
化为行星,将你围绕,1
将你围绕,化为恒星,1
化为恒星,陪你到老,1
陪你到老,如果收到,1
如果收到,这个中秋你最闪耀,1
中秋节你正赏月,忽然天上云遮月,1
忽然天上云遮月,水中现月亮,1
水中现月亮,你猛地跳入水中,1
你猛地跳入水中,捞呀捞,1
捞呀捞,捞呀捞这时一猴子说：哥,1
捞呀捞这时一猴子说：哥,别捞了,1
别捞了,月亮在天上呢,1
月亮在天上呢,哈哈节日快乐,1
雁归时节一轮秋,金风细雨戏梧桐,1
金风细雨戏梧桐,亲朋别后少聚首,1
亲朋别后少聚首,情满九州碧天阔,1
情满九州碧天阔,心托明月寄问候,1
心托明月寄问候,中秋佳节遥相祝,1
中秋佳节遥相祝,幸福康健情谊久,1
幸福康健情谊久,阖家团圆乐悠悠,1
云彩变淡了,枫叶变红了,1
枫叶变红了,清风变凉了,1
清风变凉了,桂花变香了,1
桂花变香了,月亮变圆了,1
月亮变圆了,月饼变甜了,1
月饼变甜了,思念变浓了,1
思念变浓了,距离变近了,1
距离变近了,中秋愿你生活越变越美,1
中秋愿你生活越变越美,心情越变越好,1
中秋佳节快到了,提前送你八轮月：身体“月”来“月”棒,1
提前送你八轮月：身体“月”来“月”棒,笑容“月”来“月”甜,1
笑容“月”来“月”甜,钞票“月”来“月”多,1
钞票“月”来“月”多,生活“月”来“月”顺,1
生活“月”来“月”顺,祝中秋节快乐,1
中秋佳节快到来了,你也该出现了,1
你也该出现了,否则月儿也不圆了,1
否则月儿也不圆了,月饼吃了也不甜了,1
月饼吃了也不甜了,请别再忙挣大钱了,1
请别再忙挣大钱了,该是回家露个面了,1
该是回家露个面了,你我也能聚聚会了,1
你我也能聚聚会了,祝快乐中秋,1
中秋必吃月饼,短信提前派送,1
短信提前派送,在铺天盖地的祝福到来之前,1
在铺天盖地的祝福到来之前,我以姚明的高度,1
我以姚明的高度,罗伯斯的速度,1
罗伯斯的速度,杜丽的精准度,1
杜丽的精准度,向你郑重宣布：中秋快乐,1
向你郑重宣布：中秋快乐,永远幸福,1
中秋节要到,我得到准确情报：好运登上飞机,1
我得到准确情报：好运登上飞机,平安买好车票,1
平安买好车票,健康乘上快马,1
健康乘上快马,快乐撒腿飞跑,1
快乐撒腿飞跑,它们相约中秋与你团圆,1
它们相约中秋与你团圆,共筑幸福城堡,1
共筑幸福城堡,你要准备好哦,1
中秋要到,月宫要做“吉祥圆满”主题广告,1
月宫要做“吉祥圆满”主题广告,经嫦娥推荐,1
经嫦娥推荐,月老审批,1
月老审批,玉兔、吴刚投票,1
玉兔、吴刚投票,推选你做代言人,1
推选你做代言人,请你准备好,1
请你准备好,中秋节那天快乐报到,1
月亮代表我的心,真诚祝福句句是真心,1
真诚祝福句句是真心,祝你工作顺手又顺心,1
祝你工作顺手又顺心,工资如意又称心,1
工资如意又称心,生活甜蜜不操心,1
生活甜蜜不操心,玩得开心,1
玩得开心,吃的舒心,1
吃的舒心,睡得安心,1
睡得安心,最后我想告诉你,1
最后我想告诉你,其实我想吃你的月饼也是真心,1
其实我想吃你的月饼也是真心,祝中秋快乐,1
祝中秋快乐,幸福平安,1
红酥手,桂花酒,1
桂花酒,一支发卡别上头,1
一支发卡别上头,薄忧愁,1
薄忧愁,满西楼,1
满西楼,有情人约黄昏后,1
有情人约黄昏后,抹淡妆,1
抹淡妆,着轻衣,1
着轻衣,对镜红颜青春去,1
对镜红颜青春去,对歌曲,1
对歌曲,成回忆,1
成回忆,海角天涯无知己,1
海角天涯无知己,呵护你,1
呵护你,花不语,1
花不语,秋千荡过柳依依,1
秋千荡过柳依依,情丝丝,1
情丝丝,爱痴痴,1
爱痴痴,中秋佳节赠情诗,1
真心一颗做馅,绵绵思念和成面,1
绵绵思念和成面,把烦恼压扁又搓圆,1
把烦恼压扁又搓圆,捏出个圆圆的笑脸,1
捏出个圆圆的笑脸,万种祝福都在里包含,1
万种祝福都在里包含,再经过情谊真火的锤炼,1
再经过情谊真火的锤炼,祝福月饼送给你,1
祝福月饼送给你,中秋快乐又如愿,1
一年又至中秋日,皎皎明月正当时,1
皎皎明月正当时,月撒清辉共婵娟,1
月撒清辉共婵娟,天涯同庆在此时,1
天涯同庆在此时,把酒言欢人情暖,1
把酒言欢人情暖,更喝一杯醉也值,1
更喝一杯醉也值,相约桂花嗅余香,1
相约桂花嗅余香,意迷情迷人更迷,1
意迷情迷人更迷,每逢佳节思更切,1
每逢佳节思更切,万千思绪化云去,1
万千思绪化云去,年年岁岁花相似,1
年年岁岁花相似,岁岁年年总相宜,1
岁岁年年总相宜,寄上祝福表相思,1
寄上祝福表相思,情到深处你最知,1
情到深处你最知,愿你家和万事兴,1
愿你家和万事兴,幸福绵绵无尽时,1
幸福绵绵无尽时,中秋快乐,1
想念在中秋的夜晚,想念在月圆的时节,1
想念在月圆的时节,独在异乡为异客,1
独在异乡为异客,在这个中秋佳节,1
